"Code
AGB","Code
CIQUAL",Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,code saison (0 : hors saison ; 1 : de saison ; 2 : mix de consommation FR),code avion (1 : par avion),Livraison,Matériau d'emballage,Préparation,DQR - Note de qualité de la donnée (1 excellente ; 5 très faible),mPt/kg de produit,kg CO2 eq/kg de produit
25571,25571,entrées et plats composés,plats composés,"Falafel ou Boulette de pois-chiche et/ou fève, frite",Falafel,2,0,Glacé,PP,Micro-onde ,2.45,0.14820532,0.83776234
25151,25151,entrées et plats composés,feuilletées et autres entrées,Feuilleté au poisson et / ou fruits de mer,Fish or seafood in puff pastry,2,0,Glacé,Carton,Four ,2.88,0.5624589999999999,4.5962705
25399,25399,entrées et plats composés,feuilletées et autres entrées,Feuilleté aux escargots,Snails in puff pastry,2,0,Glacé,Carton,Four ,2.92,0.3637075,3.3938038
25402,25402,entrées et plats composés,feuilletées et autres entrées,Feuilleté ou Friand à la viande,Meat in puff pastry,2,0,Glacé,Carton,Four ,1.91,1.3634616,13.463068
25401,25401,entrées et plats composés,feuilletées et autres entrées,Feuilleté ou Friand au fromage,Cheese in puff pastry,2,0,Glacé,Carton,Four ,2.18,0.46692567,4.0371871
25508,25508,entrées et plats composés,feuilletées et autres entrées,Feuilleté ou Friand jambon fromage,Ham and cheese in puffed pastry,2,0,Glacé,Carton,Four ,2.22,0.64996502,5.3675033
26256,26256,entrées et plats composés,"pizzas, tartes et crêpes salées",Ficelle picarde,Ham and mushroom pancake in cheese sauce,2,0,Glacé,Carton,Four ,2.81,1.1537756000000001,7.8895288
25550,25550,entrées et plats composés,"pizzas, tartes et crêpes salées",Flammenkueche ou Tarte flambée aux lardons,Flamed tart (thin-crusted onion tart with cream and lardoons),2,0,Glacé,Carton,Four ,1.93,0.35951215999999997,2.4379327
8297,8297,entrées et plats composés,plats composés,Flan de légumes,Vegetable flan,2,0,Glacé,PP,Micro-onde ,1.76,0.28556968,1.9616491
7811,7811,entrées et plats composés,sandwichs,"Focaccia, garnie","Focaccia, filled",2,0,Glacé,LDPE,Four,2.68,0.447501,3.2348324
25509,25509,entrées et plats composés,plats composés,"Fondue savoyarde (fromages, vin, pain)",Savoy-style fondue (cheese wine and bread),2,0,Glacé,Carton,Micro-onde ,1.75,0.38930574,3.7227636
7812,7812,entrées et plats composés,sandwichs,"Fougasse, garnie","Fougasse, filled",2,0,Glacé,LDPE,Four,1.87,0.1953279,1.1194285
25546,25546,entrées et plats composés,plats composés,Fromage pané au jambon,"Cheese and ham, breaded",2,0,Glacé,Carton,Micro-onde ,1.82,0.5454488200000001,5.2145189
25234,25234,entrées et plats composés,plats végétariens,"Galette de céréales aux légumes (sans soja), préemballé",Cereal patty (without soybean),2,0,Ambiant (long),Carton,Poêle,1.8302686542429019,0.21326346,1.5195671
25593,25593,entrées et plats composés,plats végétariens,"Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé","Plant-based patty or steak from wheat and soybean (vegan), prepacked",2,0,Glacé,PP,Poêle,1.9639514706612098,0.27803391,1.8220878
25596,25596,entrées et plats composés,plats végétariens,"Galette ou pavé au soja et légumes, préemballé","Soy-based patty, plain (vegetable steak), prepacked",2,0,Glacé,PP,Poêle,1.9639514706612098,0.29036418,1.9067337
25437,25437,entrées et plats composés,plats composés,Gougère,Small cheese chou-pastry puff,2,0,Glacé,Carton,Micro-onde ,2.26,0.38527352,3.1581584
25052,25052,entrées et plats composés,plats composés,Gratin d'aubergine,Eggplant au gratin (oven grilled),2,0,Glacé,PP,Micro-onde ,3.27,0.19364862,1.6077012
25056,25056,entrées et plats composés,plats composés,Gratin dauphinois,"Dauphiné-style creamed potatoes ""au gratin""",2,0,Glacé,PP,Micro-onde ,1.81,0.18938117,1.6567832
25101,25101,entrées et plats composés,plats composés,Gratin de chou-fleur,Cauliflower au gratin (oven grilled),2,0,Glacé,PP,Micro-onde ,1.81,0.18899238,1.6154405
25162,25162,entrées et plats composés,plats composés,Gratin de légumes,Vegetables au gratin (oven grilled),2,0,Glacé,PP,Micro-onde ,2.83,0.19364862,1.6077012
25588,25588,entrées et plats composés,plats composés,"Gratin de légumes en sauce blanche type béchamel, cuit",Vegetables au gratin (oven grilled) in bechamel sauce,2,0,Glacé,PP,Micro-onde ,2.2,0.18899238,1.6154405
25122,25122,entrées et plats composés,plats composés,Gratin de pâtes,Pasta au gratin (oven grilled),2,0,Glacé,PP,Micro-onde ,2.29,0.32204231,2.7813421
25154,25154,entrées et plats composés,plats composés,Gratin de poisson et purée ou brandade aux pommes de terre ou parmentier de poisson,Fish brandade or fish shepherd's pie,2,0,Glacé,PP,Micro-onde ,2.78,1.4607123,8.5547672
25037,25037,entrées et plats composés,plats composés,"Gratin ou cassolette de poisson et / ou fruits de mer, à cuire","Fish or seafood au gratin, intended to be cook",2,0,Glacé,PP,Micro-onde ,2.83,1.4123052,8.8262829
25038,25038,entrées et plats composés,plats composés,"Gratin ou cassolette de poisson et / ou fruits de mer, cuit","Fish and shrimp 'au gratin', previously frozen",2,0,Congelé,PP,Micro-onde ,3.27,1.4168407,8.9339692
30181,30181,entrées et plats composés,plats végétariens,"Haché végétal à base de soja, préemballé","Soy-based minced, prepacked",2,0,Glacé,PP,Poêle,1.9639514706612098,0.29799900999999995,1.7749458
25009,25009,entrées et plats composés,plats composés,Hachis Parmentier à la viande,Shepherd's pie or cottage pie with meat,2,0,Glacé,PP,Micro-onde ,1.97,1.1272133,11.29636
25413,25413,entrées et plats composés,sandwichs,"Hamburger, provenant de fast food","Hamburger, from fast foods restaurant",2,0,Glacé,LDPE,Four,1.96,1.7585346,17.453804
20194,20194,entrées et plats composés,plats composés,"Haricots blancs à la sauce tomate, appertisés","Haricot beans with tomato sauce, canned",2,0,Ambiant (long),Acier,Micro-onde ,3.63,0.10037931,0.60991912
25403,25403,entrées et plats composés,sandwichs,Hot-dog,Hot-dog,2,0,Glacé,LDPE,Four,2.23,0.82288596,7.2139714
25063,25063,entrées et plats composés,plats composés,Lapin à la moutarde,Rabbit with mustard sauce,2,0,Glacé,PP,Micro-onde ,3.02,0.71844256,5.4949404
25219,25219,entrées et plats composés,plats composés,"Lasagnes ou canelloni aux légumes et au fromage de chèvre, cuits","Lasagna or cannelloni with vegetables and goat cheese, cooked",2,0,Glacé,PP,Micro-onde ,2.68,0.30946438000000004,2.3974321
25081,25081,entrées et plats composés,plats composés,Lasagnes ou cannelloni à la viande (bolognaise),Lasagna or cannelloni with meat (bolognese sauce),2,0,Glacé,PP,Micro-onde ,2.29,0.55582516,5.1362803
25635,25635,entrées et plats composés,plats composés,Lasagnes ou cannelloni au fromage et aux épinards,Lasagna or cannelloni with goat cheese and spinach,2,0,Glacé,PP,Micro-onde ,2.01,0.39312808000000005,2.9324175
25139,25139,entrées et plats composés,plats composés,Lasagnes ou cannelloni au poisson,Lasagna or cannelloni with fish,2,0,Glacé,PP,Micro-onde ,2.94,0.41260211,3.447761
25131,25131,entrées et plats composés,plats composés,Lasagnes ou cannelloni aux légumes,Lasagna or cannelloni with vegetables,2,0,Glacé,PP,Micro-onde ,2.29,0.30946438000000004,2.3974321
25218,25218,entrées et plats composés,plats composés,"Lasagnes ou cannelloni aux légumes, cuits","Lasagna or cannelloni with vegetables, cooked",2,0,Glacé,PP,Micro-onde ,2.29,0.30946438000000004,2.3974321
25511,25511,entrées et plats composés,plats composés,Légumes farcis (sauf tomate),Stuffed vegetables (excluding tomato),2,0,Glacé,PP,Micro-onde ,2.42,0.59878708,4.1706386
10083,10083,entrées et plats composés,plats composés,"Moules farcies (matière grasse, persillade…), crues","Mussels, filled (fat, parsley and garlic…)",2,0,Glacé,PP,Micro-onde ,3.13,0.37874995,3.2429523
10082,10082,entrées et plats composés,plats composés,Moules marinières (oignons et vin blanc),"Mussels, in a shallot and white wine broth",2,0,Glacé,PP,Micro-onde ,2.69,0.37874995,3.2429523
25123,25123,entrées et plats composés,plats composés,Moussaka,Moussaka,2,0,Glacé,PP,Micro-onde ,2.62,2.6754943,23.213908
25124,25124,entrées et plats composés,plats composés,Navarin d'agneau aux légumes,Stewed lamb garnished with potatoes and other vegetables,2,0,Glacé,PP,Micro-onde ,2.62,2.9948262,25.952608
25420,25420,entrées et plats composés,feuilletées et autres entrées,Nem ou Pâté impérial,Egg roll or Nem,2,0,Glacé,Carton,Four ,1.92,0.6071008800000001,3.35386
25583,25583,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",2,0,Glacé,Carton,Four ,2.32,0.6071008800000001,3.35386
25582,25582,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, au poulet, cuit","Egg roll or Nem, with chicken, cooked",2,0,Glacé,Carton,Four ,2.32,0.6071008800000001,3.35386
25584,25584,entrées et plats composés,feuilletées et autres entrées,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",2,0,Glacé,Carton,Four ,2.32,0.6071008800000001,3.35386
25183,25183,entrées et plats composés,plats composés,Nouilles sautées/poêlées aux crevettes,Noodles with shrimps sautéed/pan-fried,2,0,Glacé,PP,Micro-onde ,2.22,0.23774944,1.8539752
25227,25227,entrées et plats composés,plats végétariens,"Nuggets soja et blé (convient aux véganes ou végétaliens), préemballé",Soybean and wheat-based nuggets (vegan),2,0,Glacé,PP,Poêle,1.9639514706612098,0.24194871,1.5694537
25164,25164,entrées et plats composés,plats composés,Osso buco,Osso buco,2,0,Glacé,PP,Micro-onde ,2.56,1.4084979,14.239148
25031,25031,entrées et plats composés,plats composés,Paëlla,Paëlla,2,0,Glacé,PP,Micro-onde ,2.83,0.58470531,3.0575048
25199,25199,entrées et plats composés,plats composés,"Palet ou galette de légumes, préfrit, surgelé","Vegetable rosti, pre-fried, frozen",2,0,Congelé,Carton,Micro-onde ,2.57,0.21537066000000002,1.2118296
25208,25208,entrées et plats composés,plats composés,"Palet ou galette de légumes, préfrit, surgelé, cuit","Vegetable rosti, pre-fried, frozen, cooked",2,0,Congelé,Carton,Micro-onde ,2.57,0.21537066000000002,1.2118296
25513,25513,entrées et plats composés,sandwichs,Pan bagnat,"Large round sandwich with lettuce, tuna, anchovy and black olives",2,0,Glacé,LDPE,Pas de préparation,2.56,0.31753289,1.8712928
25195,25195,entrées et plats composés,plats composés,Parmentier de canard,Shepherd's pie with duck,2,0,Glacé,PP,Micro-onde ,2.47,0.6102908800000001,4.9308518
25587,25587,entrées et plats composés,plats composés,"Parmentier de canard, cuit","Shepherd's pie with duck, cooked",2,0,Glacé,PP,Micro-onde ,2.47,0.6102908800000001,4.9308518
25568,25568,entrées et plats composés,"pizzas, tartes et crêpes salées",Pastilla au poulet,"Pastilla, filled with chicken (pie)",2,0,Glacé,Carton,Four ,2.58,0.60960052,3.8774966
25085,25085,entrées et plats composés,plats composés,"Pâtes à la bolognaise (spaghetti, tagliatelles…)","Bolognese-style pasta (spaghetti, tagliatelle…)",2,0,Glacé,PP,Micro-onde ,1.2,0.5987436700000001,5.5298843
25135,25135,entrées et plats composés,plats composés,"Pâtes à la carbonara (spaghetti, tagliatelles…)","Carbonara-style pasta (spaghetti, tagliatelle…)",2,0,Glacé,PP,Micro-onde ,2.43,0.34701627999999995,2.747557
25198,25198,entrées et plats composés,plats composés,"Pâtes en sauce aux fromages (spaghetti, tagliatelles…)","Pasta with cheese sauce (spaghetti, tagliatelle…)",2,0,Glacé,PP,Micro-onde ,2.2,0.34960494,2.9633569
25203,25203,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : ravioli), aux légumes, crues","Fresh pasta, stuffed with vegetables (e.g. ravioli), raw",2,0,Glacé,LDPE,Micro-onde ,3.09,0.28347639999999996,2.1931864
25157,25157,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis), à la viande (ex : bolognaise), crues","Fresh pasta, stuffed with meat (e.g. bolognese-style ravioli), raw",2,0,Glacé,LDPE,Micro-onde ,1.97,1.4626547,14.180197
25158,25158,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis), à la viande (ex : bolognaise), cuites","Fresh pasta, stuffed with meat (e.g. bolognese-style ravioli), cooked",2,0,Glacé,LDPE,Micro-onde ,1.97,1.4626547,14.180197
25182,25182,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis), au fromage et aux légumes, crues","Fresh pasta, stuffed with cheese and vegetables (e.g. ravioli), raw",2,0,Glacé,LDPE,Micro-onde ,2.2,0.35633296000000003,3.047217
25155,25155,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis), au fromage et aux légumes, cuites","Fresh pasta, stuffed with cheese and vegetables (e.g. ravioli), cooked",2,0,Glacé,LDPE,Micro-onde ,2.2,0.35633296000000003,3.047217
25193,25193,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis), aux légumes, cuites","Fresh pasta, stuffed with vegetables (e.g. ravioli), cooked",2,0,Glacé,LDPE,Micro-onde ,3.09,0.28347639999999996,2.1931864
25181,25181,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, crues","Fresh pasta, stuffed with cheese (e.g. ravioli), raw",2,0,Glacé,LDPE,Micro-onde ,1.81,0.35633296000000003,3.047217
25149,25149,entrées et plats composés,plats composés,"Pâtes fraîches farcies (ex : raviolis, ravioles du Dauphiné), au fromage, cuites","Fresh pasta, stuffed with cheese (e.g. ravioli), cooked",2,0,Glacé,LDPE,Micro-onde ,1.81,0.35633296000000003,3.047217
25125,25125,entrées et plats composés,plats composés,Paupiette de veau,Veal olive or veal paupiette,2,0,Glacé,PP,Four,2.56,1.7964396999999999,17.280991
25213,25213,entrées et plats composés,plats composés,"Paupiette de veau, cuite au four","Veal paupiette, cooked in oven",2,0,Glacé,PP,Four,2.56,1.7964396999999999,17.280991
25126,25126,entrées et plats composés,plats composés,Paupiette de volaille,Poultry paupiette,2,0,Glacé,PP,Micro-onde ,3.42,1.0150985000000001,7.4488745
25010,25010,entrées et plats composés,plats composés,Petit salé ou saucisse aux lentilles,Salt-cured pork belly with lentils,2,0,Ambiant (long),Acier,Micro-onde ,1.3,0.30057665,2.2572143
20240,20240,entrées et plats composés,plats composés,Piperade basquaise,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",2,0,Glacé,PP,Micro-onde ,2.88,0.17204811,1.2751749
25528,25528,entrées et plats composés,"pizzas, tartes et crêpes salées",Pissaladière,"Pizza, onion anchovy and black olives",2,0,Glacé,Carton,Four ,2.22,0.2548994,1.86041
25478,25478,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza 4 fromages,"Pizza, four cheeses",2,0,Glacé,Carton,Four ,1.94,0.45690247,3.3057895
25457,25457,entrées et plats composés,"pizzas, tartes et crêpes salées","Pizza à la viande, type bolognaise","Pizza, bolognese-style w meat",2,0,Glacé,Carton,Four ,2.06,0.78267964,7.4815954
25468,25468,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza au chèvre et lardons,"Pizza, goat cheese and lardoons",2,0,Glacé,Carton,Four ,1.93,0.54170308,3.5922462
25462,25462,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza au chorizo ou salami,"Pizza, chorizo or salami",2,0,Glacé,Carton,Four ,1.95,0.34252256999999997,2.4672829
25404,25404,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza au fromage ou Pizza margherita,"Pizza, cheese and tomato or Margherita pizza",2,0,Glacé,Carton,Four ,2.79,0.22971548,1.6394277
26272,26272,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza au poulet,"Pizza, chicken",2,0,Glacé,Carton,Four ,2.32,0.40979416,2.9771688
25464,25464,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza au saumon,"Pizza, salmon",2,0,Glacé,Carton,Four ,2.88,0.34781394000000004,2.4648631
26274,26274,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza au speck ou jambon cru,"Pizza, cured ham",2,0,Glacé,Carton,Four ,2.32,0.43601658000000004,3.0772143
26270,26270,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza au thon,"Pizza, tuna",2,0,Glacé,Carton,Four ,2.48,0.34781394000000004,2.4648631
25463,25463,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza aux fruits de mer,"Pizza, seafood",2,0,Glacé,Carton,Four ,2.88,0.34781394000000004,2.4648631
25570,25570,entrées et plats composés,"pizzas, tartes et crêpes salées","Pizza aux lardons, oignons et fromage","Pizza, lardoons onions and cheese",2,0,Glacé,Carton,Four ,2.33,0.54170308,3.5922462
25472,25472,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza aux légumes ou Pizza 4 saisons,"Pizza, vegetables or pizza 4 seasons",2,0,Glacé,Carton,Four ,1.92,0.4304974,3.2547976
25477,25477,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza champignons fromage,"Pizza, cheese and mushrooms",2,0,Glacé,Carton,Four ,1.86,0.45252578,3.1968034
25435,25435,entrées et plats composés,"pizzas, tartes et crêpes salées",Pizza jambon fromage,"Pizza, ham and cheese",2,0,Glacé,Carton,Four ,1.92,0.43601658000000004,3.0772143
